"row_id","source","lat_deg","lon_deg","report_date","status_id","water_source","water_source_clean","water_tech_clean","water_tech","_facility_type","country_name","adm1","adm2","_adm3","install_year","installer","_rehab_year","_rehabilitator","management","pay","status","fecal_coliform_value","fecal_coliform_presence","subjective_quality","activity_id","scheme_id","notes","photo_lnk","orig_lnk","data_lnk","public_data_source","wpdx_id","converted","country_id","lat_lon_deg","created_timestamp","updated","geocoded_column","count"
"29999","Living Water International","-1.84265","30.02731667","2013-09-10T00:00:00.000","Yes","Borehole","Borehole","Hand Pump - India Mark","India Mark II","Improved","Rwanda",,,,"2013",,,,,,,,,,"SRRW1310150003448LWR",,,,,"https://catalog.waterpointdata.org/datasets/test-5f17499e","https://catalog.waterpointdata.org/datafiles/test-5f17499e.csv",,,"RW","(-1.84265°, 30.02731667°)","2020-07-21T20:01:34.000","2020-07-21T20:01:34.000","POINT (30.02731667 -1.84265)","1"
"29724","Living Water International","-2.083683333","29.40566667","2014-11-02T00:00:00.000","Yes","Borehole","Borehole","Hand Pump - Afridev","Afridev","Improved","Rwanda",,,,"2014",,,,,,,,,,"SRRW1402160004137LWR",,,,,"https://catalog.waterpointdata.org/datasets/test-5f17499e","https://catalog.waterpointdata.org/datafiles/test-5f17499e.csv",,,"RW","(-2.083683333°, 29.40566667°)","2020-07-21T20:01:34.000","2020-07-21T20:01:34.000","POINT (29.40566667 -2.083683333)","1"
"30653","Living Water International","-2.2566","29.79491667","2016-01-25T00:00:00.000","Yes","Borehole","Borehole","Hand Pump - Afridev","Afridev","Improved","Rwanda",,,,"2016",,,,,,,,,,"RW160115LWI001005LWR",,,,,"https://catalog.waterpointdata.org/datasets/test-5f17499e","https://catalog.waterpointdata.org/datafiles/test-5f17499e.csv",,,"RW","(-2.2566°, 29.79491667°)","2020-07-21T20:01:34.000","2020-07-21T20:01:34.000","POINT (29.79491667 -2.2566)","1"
"29503","Living Water International","-2.194966667","29.90311667","2014-07-03T00:00:00.000","Yes","Borehole","Borehole","Hand Pump - Afridev","Afridev","Improved","Rwanda",,,,"2014",,,,,,,,,,"RW140130JKB002005LWR",,,,,"https://catalog.waterpointdata.org/datasets/test-5f17499e","https://catalog.waterpointdata.org/datafiles/test-5f17499e.csv",,,"RW","(-2.194966667°, 29.90311667°)","2020-07-21T20:01:34.000","2020-07-21T20:01:34.000","POINT (29.90311667 -2.194966667)","1"
"29530","Living Water International","-2.1755","29.49861667","2014-05-21T00:00:00.000","Yes","Borehole","Borehole","Hand Pump - Afridev","Afridev","Improved","Rwanda",,,,"2014",,,,,,,,,,"SRRW1405290004498LWR",,,,,"https://catalog.waterpointdata.org/datasets/test-5f17499e","https://catalog.waterpointdata.org/datafiles/test-5f17499e.csv",,,"RW","(-2.1755°, 29.49861667°)","2020-07-21T20:01:34.000","2020-07-21T20:01:34.000","POINT (29.49861667 -2.1755)","1"
"29414","Living Water International","-2.236433333","29.82271667","2013-11-28T00:00:00.000","Yes","Borehole","Borehole","Hand Pump - India Mark","India Mark II","Improved","Rwanda",,,,"2013",,,,,,,,,,"RW130415SAN001001LWR",,,,,"https://catalog.waterpointdata.org/datasets/test-5f17499e","https://catalog.waterpointdata.org/datafiles/test-5f17499e.csv",,,"RW","(-2.236433333°, 29.82271667°)","2020-07-21T20:01:34.000","2020-07-21T20:01:34.000","POINT (29.82271667 -2.236433333)","1"
"29298","Living Water International","-2.301233333","29.35856667","2014-05-20T00:00:00.000","Yes","Borehole","Borehole","Hand Pump - Afridev","Afridev","Improved","Rwanda",,,,"2014",,,,,,,,,,"SRRW1405290004500LWR",,,,,"https://catalog.waterpointdata.org/datasets/test-5f17499e","https://catalog.waterpointdata.org/datafiles/test-5f17499e.csv",,,"RW","(-2.301233333°, 29.35856667°)","2020-07-21T20:01:34.000","2020-07-21T20:01:34.000","POINT (29.35856667 -2.301233333)","1"
"29394","Living Water International","-2.244633333","29.79086667","2013-10-31T00:00:00.000","Yes","Borehole","Borehole","Hand Pump - India Mark","India Mark II","Improved","Rwanda",,,,"2013",,,,,,,,,,"RW121212TWP015020LWR",,,,,"https://catalog.waterpointdata.org/datasets/test-5f17499e","https://catalog.waterpointdata.org/datafiles/test-5f17499e.csv",,,"RW","(-2.244633333°, 29.79086667°)","2020-07-21T20:01:34.000","2020-07-21T20:01:34.000","POINT (29.79086667 -2.244633333)","1"
"209173","WaterAid UK","-2.159523","30.231497","2019-09-30T00:00:00.000","Yes","Rainwater","Rainwater Harvesting",,,"Improved","Rwanda",,,,"2019","WaterAid",,,,,,"0",,"Not potable for another reason (please specify)","24208318",,"Gs Rlima cath waterpoint",,,"https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f","https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls",,"#install_year","RW","(-2.159523°, 30.231497°)","2020-11-06T04:34:07.000","2020-11-06T04:34:07.000","POINT (30.231497 -2.159523)","1"
"208740","WaterAid UK","-2.04987","30.158613","2020-02-19T00:00:00.000","Yes","Rainwater","Rainwater Harvesting","Hand Pump - Nira","Nira","Improved","Rwanda",,,,"2019","WaterAid",,,,,,"0",,"Not potable for another reason (please specify)","118718743",,"rusagara village",,,"https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f","https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls",,"#install_year","RW","(-2.04987°, 30.158613°)","2020-11-06T04:34:07.000","2020-11-06T04:34:07.000","POINT (30.158613 -2.04987)","1"
"213104","Water For People","-1.704175","29.917295555555558","2017-04-14T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Bushoki",,"2015",,,,,,"Normal",,,,"yuws-kpxj-2hrk",,,"https://waterforpeople.s3.amazonaws.com/images/81ef59af-aed1-4b97-a75c-82866ae9f768.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.704291030844778°, 29.917413952064283°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.917295555555558 -1.704175)","1"
"213406","Water For People","-1.7764033333333333","30.0209275","2017-06-02T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Cyinzuzi",,"2015",,,,,,"Normal",,,,"3w6a-wfy3-h86f",,,"https://waterforpeople.s3.amazonaws.com/images/579f4fee-4e3f-4e09-9033-5a585643279d.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7764035066151682°, 30.02092761461111°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.0209275 -1.7764033333333333)","1"
"213424","Water For People","-1.6736313888888887","29.896942499999998","2017-04-20T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Bushoki",,"1996",,,,,,"Normal",,,,"162f-n239-xsna",,,"https://waterforpeople.s3.amazonaws.com/images/70764ea1-9ffa-41eb-be76-4f6b87acc2c8.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6736542075960072°, 29.896965509517617°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.896942499999998 -1.6736313888888887)","1"
"213186","Water For People","-1.8412180555555557","29.919631666666668","2017-04-14T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Shyorongi",,"1992",,,,,,"Poor",,,,"dmdw-92qu-2xwx",,,"https://waterforpeople.s3.amazonaws.com/images/12e83f31-b8df-4dda-8bf8-876e1b6a9f75.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.84122019164772°, 29.919632390708728°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.919631666666668 -1.8412180555555557)","1"
"213374","Water For People","-1.7823352777777777","30.06114416666667","2017-04-21T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Masoro",,"1960",,,,,,"Normal",,,,"ufx6-p57e-3qmw",,,"https://waterforpeople.s3.amazonaws.com/images/df6fe3c2-7204-4903-b140-d7c40dd5a247.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7822512270727875°, 30.061119327983114°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.06114416666667 -1.7823352777777777)","1"
"213549","Water For People","-1.727937284009465","29.97321056485464","2017-06-17T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Tumba",,"1998",,,,,,"Normal",,,,"20mb-v0fc-9mts",,,,,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.727937284009465°, 29.97321056485464°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.97321056485464 -1.727937284009465)","1"
"213250","Water For People","-1.675824722222222","29.920492777777778","2017-04-20T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Bushoki",,"2010",,,,,,"Normal",,,,"c2rd-uj5g-cxa1",,,"https://waterforpeople.s3.amazonaws.com/images/63d4cb7d-6cab-49ac-9df7-b0596c2a484d.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6758004770578643°, 29.920520845457002°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.920492777777778 -1.675824722222222)","1"
"213563","Water For People","-1.8106758333333335","30.097865833333334","2017-06-17T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Cyungo",,"1960",,,,,,"Normal",,,,"jxch-6cfn-f8b3",,,"https://waterforpeople.s3.amazonaws.com/images/47b1377c-787a-49bc-aafa-f6d922f97fa1.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.623867843484646°, 29.921604875464384°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.097865833333334 -1.8106758333333335)","1"
"212969","Water For People","-1.6572638888888889","29.922514444444445","2017-04-17T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Kinihira",,"1982",,,,,,"Poor",,,,"v98s-xgta-ubhb",,,"https://waterforpeople.s3.amazonaws.com/images/c5b4a7c2-df14-42f1-89b6-e36e7c4ff14f.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6572639354932122°, 29.922514489451533°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.922514444444445 -1.6572638888888889)","1"
"213531","Water For People","-1.6881503546466464","29.970844085334647","2017-06-17T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Buyoga",,"2000",,,,,,"Normal",,,,"1gyt-2gx8-0ra6",,,"https://waterforpeople.s3.amazonaws.com/images/d563e026-e62b-49b6-8761-0c8ba27504ab.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6881503546466464°, 29.970844085334647°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.970844085334647 -1.6881503546466463)","1"
"213302","Water For People","-1.6220180555555557","29.90739111111111","2017-04-20T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Cyungo",,"1960",,,,,,"Poor",,,,"3mq0-cd0u-7x30",,,"https://waterforpeople.s3.amazonaws.com/images/32ca0808-d98f-4cfc-a6fd-1cfb307bf1f8.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6219307019042863°, 29.907486361599137°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.90739111111111 -1.6220180555555557)","1"
"213304","Water For People","-1.7129975","29.918359722222224","2017-04-14T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Bushoki",,"2010",,,,,,"Normal",,,,"u1p8-9sqw-b4rn",,,"https://waterforpeople.s3.amazonaws.com/images/76680edd-e5eb-4cc8-b189-687518705ef9.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7133270405607626°, 29.91830658311151°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.918359722222224 -1.7129975)","1"
"213450","Water For People","-1.7108933333333334","29.968900833333333","2017-04-18T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Tumba",,"1998",,,,,,"Poor",,,,"jdet-bmjq-xcyv",,,"https://waterforpeople.s3.amazonaws.com/images/9a9a4a3a-223a-45f2-b3a7-e1adfd302c01.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7108257983602115°, 29.968913273564894°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.968900833333333 -1.7108933333333334)","1"
"213336","Water For People","-1.6855461111111112","29.903995","2017-04-14T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Bushoki",,"1999",,,,,,"Poor",,,,"9yy5-cfwr-9wwr",,,"https://waterforpeople.s3.amazonaws.com/images/84d9efe7-a787-4f90-ad26-24650d270e42.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6854368670399786°, 29.903899505644812°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.903995 -1.6855461111111112)","1"
"213140","Water For People","-1.8410130555555557","29.982215555555555","2017-04-20T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Ngoma",,"1999",,,,,,"Poor",,,,"mfn5-ctp7-0kwt",,,"https://waterforpeople.s3.amazonaws.com/images/f3b6cbd9-94a1-468a-a5bc-4c07e8c95e0c.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.840939535617737°, 29.982344320347377°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.982215555555555 -1.8410130555555557)","1"
"213191","Water For People","-1.7497419444444444","30.032505277777776","2017-04-24T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Cyinzuzi",,"1998",,,,,,"Normal",,,,"nu9s-qpew-kt54",,,"https://waterforpeople.s3.amazonaws.com/images/f717a20b-6d7e-4983-835b-d93924af4de3.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7496651728656147°, 30.032430840988862°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.032505277777776 -1.7497419444444444)","1"
"213093","Water For People","-1.82228","30.032654444444443","2017-04-22T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Murambi",,"1986",,,,,,"Poor",,,,"sm14-wd70-qrkd",,,"https://waterforpeople.s3.amazonaws.com/images/48071c47-623b-4301-93c5-4ef278f9aff8.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.8222620548154707°, 30.032701944677378°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.032654444444443 -1.82228)","1"
"213467","Water For People","-1.8926388888888888","29.970511666666663","2017-04-14T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Shyorongi",,"2003",,,,,,"Normal",,,,"whxg-brva-tkdr",,,"https://waterforpeople.s3.amazonaws.com/images/2caae5ca-eec5-47a5-b923-42e8bd81796f.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.8926072668777687°, 29.97047657561631°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.970511666666663 -1.8926388888888888)","1"
"213018","Water For People","-1.666205","30.00157111111111","2017-06-05T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Kisaro",,"1986",,,,,,"Normal",,,,"h2mr-7mft-8nap",,,"https://waterforpeople.s3.amazonaws.com/images/3f48a7ad-aa2a-4341-b590-2d1fb3c9ed6f.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6662117847537243°, 30.001568698735973°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.00157111111111 -1.666205)","1"
"213574","Water For People","-1.718717009464345","30.002735693008464","2017-06-17T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Buyoga",,"1980",,,,,,"Normal",,,,"je84-ta84-3cur",,,"https://waterforpeople.s3.amazonaws.com/images/a6f42359-b76b-47bf-924f-152c61ce6f5e.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.718717009464345°, 30.002735693008464°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.002735693008464 -1.718717009464345)","1"
"213061","Water For People","-1.672815","29.895084999999998","2017-04-06T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Bushoki",,"1996",,,,,,"Poor",,,,"pvgr-4xex-03gd",,,"https://waterforpeople.s3.amazonaws.com/images/3c469170-9bdb-472f-8b8d-b733837ed8e2.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.672878045613653°, 29.89510006907866°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.895084999999998 -1.672815)","1"
"213282","Water For People","-1.7012275","29.936173333333333","2017-04-14T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Bushoki",,"1999",,,,,,"Poor",,,,"6nuw-ge32-mvp4",,,"https://waterforpeople.s3.amazonaws.com/images/54ac7e3a-d79e-4099-9ff7-8682f799c45b.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7012135080839719°, 29.936186657626454°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.936173333333333 -1.7012275)","1"
"213585","Water For People","-1.8106419444444446","30.097851666666667","2017-06-17T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Mbogo",,"1980",,,,,,"Poor",,,,"r0nb-338n-7qsx",,,"https://waterforpeople.s3.amazonaws.com/images/48ee297d-e8bc-44c2-84e4-d303154aae4e.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(1.7547231234256871°, 29.926426125241389°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.097851666666667 -1.8106419444444446)","1"
"213546","Water For People","-1.7919791666666665","30.125470555555555","2017-06-17T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Rusiga",,"1996",,,,,,"Normal",,,,"43ba-nkd7-s10m",,,"https://waterforpeople.s3.amazonaws.com/images/2d36e0dc-176c-45d0-b523-b93ab2694e16.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.785374458863358°, 29.93785425500085°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.125470555555555 -1.7919791666666665)","1"
"213393","Water For People","-1.7802288842138019","30.075523740004392","2017-03-26T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Masoro",,"1972",,,,,,"Normal",,,,"q447-wcus-4xcm",,,,,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7802288842138019°, 30.075523740004392°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.075523740004392 -1.7802288842138019)","1"
"213161","Water For People","-1.8270497222222222","29.98434638888889","2017-04-20T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Ngoma",,"1998",,,,,,"Poor",,,,"kxpq-j0c1-w571",,,"https://waterforpeople.s3.amazonaws.com/images/6df7f880-83e3-4e06-97b5-01912cd3bb14.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.8270404245792242°, 29.984406531855758°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.98434638888889 -1.8270497222222222)","1"
"213076","Water For People","-1.8373836111111113","29.965244166666665","2017-04-15T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Rusiga",,"2010",,,,,,"Normal",,,,"k9qh-s6y6-3uyt",,,"https://waterforpeople.s3.amazonaws.com/images/385636d6-7833-41f2-be7c-4d15c1fbf433.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.8373351661028543°, 29.96523570550237°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.965244166666665 -1.8373836111111113)","1"
"213041","Water For People","-1.6449433333333332","30.06192861111111","2017-04-24T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Kisaro",,"1998",,,,,,"Normal",,,,"3y3m-em8y-k1qd",,,"https://waterforpeople.s3.amazonaws.com/images/68f4399b-e567-483b-9a31-fcc0ac8cff55.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6449559107931018°, 30.06189072565378°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.06192861111111 -1.6449433333333332)","1"
"213606","Water For People","-1.887676111111111","29.957773333333332","2017-06-28T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Rukozo",,"1993",,,,,,"Poor",,,,"33cg-b8wn-fx2t",,,"https://waterforpeople.s3.amazonaws.com/images/2c6100ce-9e68-47df-b082-53d3b8f9d267.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(1.6054798212324185°, 29.9506367805214632°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.957773333333332 -1.887676111111111)","1"
"213082","Water For People","-1.6445369444444444","29.8923825","2017-06-06T00:00:00.000","No","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Base",,"2015",,,,,,"Poor",,,,"73ap-uqw7-bf97",,,"https://waterforpeople.s3.amazonaws.com/images/afc4198f-a720-4757-b38b-29910feb62c0.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6445545160484052°, 29.89238157745524°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.8923825 -1.6445369444444444)","1"
